Vᵢⱼ,γ1,Vᵢⱼ_std,γ1_std,τ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.3337910014105798,0.5226546632243275,2.8556299863926955,0.6084260218548885,1.5,0,0.0,0.0,0.0,0.0
-0.5781242119334002,0.2769273703598705,3.231655276458283,0.16091106190057003,0.9599006158427852,0,0.0,0.0,0.0,0.0
-0.2926144078373909,1.8241371679243579,2.6892141851960787,0.9684699715177432,1.3074595257639885,0,0.0,0.0,0.0,0.0
0.9124464467167854,1.6493980186656878,3.994275038239847,0.5131592540147096,1.1021488010883331,0,0.0,0.0,0.0,0.0
0.8547251224517822,0.23697031747951636,1.3765537157973375,0.1030315588929762,1.4470192044973373,0,0.0,0.0,0.0,0.0
0.24727541208267212,1.2005206086700289,3.343047426998959,0.3595252714472612,1.1935129202902317,0,0.0,0.0,0.0,0.0
-0.8152099698781967,1.890935228445605,3.1605620433340196,0.7470398912114962,1.2147616147994995,0,0.0,0.0,0.0,0.0
0.3698153644800186,1.890935228445605,3.1605620433340196,0.7470398912114962,1.2147616147994995,0,0.0,0.0,0.0,0.0
0.3698153644800186,0.7559715584139695,3.1605620433340196,0.7470398912114962,1.2147616147994995,0,0.0,0.0,0.0,0.0
0.3698153644800186,0.7559715584139695,3.1977838102634966,0.7470398912114962,1.2147616147994995,0,0.0,0.0,0.0,0.0
0.3698153644800186,0.7559715584139695,3.1977838102634966,0.2294729297924598,1.2147616147994995,0,0.0,0.0,0.0,0.0
0.3698153644800186,0.7559715584139695,3.1977838102634966,0.2294729297924598,1.11882833391428,0,0.0,0.0,0.0,0.0
-0.5781242119334002,0.2769273703598705,3.231655276458283,0.16091106190057003,0.9599006158427852,0,0.0,0.0,0.0,0.0
-0.5781242019334002,0.2769273703598705,3.231655276458283,0.16091106190057003,0.9599006158427852,0,0.0,0.0,0.0,0.0
-0.5781242119334002,0.27692738035987047,3.231655276458283,0.16091106190057003,0.9599006158427852,0,0.0,0.0,0.0,0.0
-0.5781242119334002,0.2769273703598705,3.231655286458283,0.16091106190057003,0.9599006158427852,0,0.0,0.0,0.0,0.0
-0.5781242119334002,0.2769273703598705,3.231655276458283,0.16091107190057002,0.9599006158427852,0,0.0,0.0,0.0,0.0
-0.5781242119334002,0.2769273703598705,3.231655276458283,0.16091106190057003,0.9599006258427852,0,0.0,0.0,0.0,0.0
0.26760219037532806,1.8513086750532863,1.2061209273963345,0.2772597561038639,1.0166151598095894,0,0.0,0.0,0.0,0.0
-0.5372150838375092,0.04169385698608209,1.430006109184575,0.7711449372126242,2.3705003410577774,0,0.0,0.0,0.0,0.0
-0.4843355566263199,1.3846363033389177,3.387548556050291,0.2086873840500587,1.7980427872389555,0,0.0,0.0,0.0,0.0
0.9238283708691597,0.12370023074936355,2.765712484833781,0.3368513175194343,2.315782591700554,0,0.0,0.0,0.0,0.0
-0.413629949092865,1.7344419176318613,0.36825417190913456,0.5106544116057121,1.1495856940746307,0,0.0,0.0,0.0,0.0
-0.10173282027244568,1.7344419176318613,0.36825417190913456,0.5106544116057121,1.1495856940746307,0,0.0,0.0,0.0,0.0
-0.10173282027244568,0.9129895258734781,0.36825417190913456,0.5106544116057121,1.1495856940746307,0,0.0,0.0,0.0,0.0
-0.10173282027244568,0.9129895258734781,3.4822698531044107,0.5106544116057121,1.1495856940746307,0,0.0,0.0,0.0,0.0
-0.10173282027244568,0.9129895258734781,3.4822698531044107,0.6933475548352637,1.1495856940746307,0,0.0,0.0,0.0,0.0
-0.10173282027244568,0.9129895258734781,3.4822698531044107,0.6933475548352637,2.142486248165369,0,0.0,0.0,0.0,0.0
0.7354596182703972,0.38968196352870077,0.2394622909902131,0.22224400193279847,1.831919938325882,0,0.0,0.0,0.0,0.0
0.47392195276916027,1.8136694959497819,1.9179246256777829,0.5726315325084885,1.3423074707388878,0,0.0,0.0,0.0,0.0
0.3257252722978592,0.3882623127577598,1.54085536108863,0.7440347687549218,2.6549002900719643,0,0.0,0.0,0.0,0.0
0.48116719350218773,1.3140559549697757,1.684049014915406,0.03777235107175624,0.5286378860473633,0,0.0,0.0,0.0,0.0
0.17573656793683767,1.141315115635018,2.767408538160211,0.30805276617735355,2.061464861035347,0,0.0,0.0,0.0,0.0
-0.10928204655647278,1.141315115635018,2.767408538160211,0.30805276617735355,2.061464861035347,0,0.0,0.0,0.0,0.0
-0.10928204655647278,0.22547543687239946,2.767408538160211,0.30805276617735355,2.061464861035347,0,0.0,0.0,0.0,0.0
-0.10928204655647278,0.22547543687239946,2.4768863310368,0.30805276617735355,2.061464861035347,0,0.0,0.0,0.0,0.0
-0.10928204655647278,0.22547543687239946,2.4768863310368,0.4820884644251673,2.061464861035347,0,0.0,0.0,0.0,0.0
0.3337910014105798,0.5226546632243275,2.8556299863926955,0.6084260218548885,1.5,0,0.0,0.0,0.0,0.0
0.333791016311741,0.5226546632243275,2.8556299863926955,0.6084260218548885,1.5,0,0.0,0.0,0.0,0.0
0.3337910014105798,0.5226546781254887,2.8556299863926955,0.6084260218548885,1.5,0,0.0,0.0,0.0,0.0
0.3337910014105798,0.5226546632243275,2.855630028944898,0.6084260218548885,1.5,0,0.0,0.0,0.0,0.0
0.3337910014105798,0.5226546632243275,2.8556299863926955,0.6084260367560497,1.5,0,0.0,0.0,0.0,0.0
0.3337910014105798,0.5226546632243275,2.8556299863926955,0.6084260218548885,1.5000000223517418,0,0.0,0.0,0.0,0.0
