Vᵢⱼ,Ƹᵢⱼ,γ1,Vᵢⱼ_std,Ƹᵢⱼ_std,γ1_std,τ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
-0.9128860187126098,-0.7717943478192306,1.5074603266444548,1.90097507523949,2.8734442514128653,0.9498015158268173,1.5,0,0.0,0.0,0.0,0.0
-0.7630094097210312,-0.24092891135897965,0.19903077569156807,1.42655702636863,2.7120074790451003,0.8086733094742597,1.7312297964275443,0,0.0,0.0,0.0,0.0
-0.30438555032014847,-0.7585083618760109,0.463751326591602,3.145180882978769,2.3544280305628806,0.9372971660641456,0.7136503458023071,0,0.0,0.0,0.0,0.0
0.7051218897104263,0.2509990781545639,1.8504581982064854,3.6546883200175753,1.3009349118573896,0.9668046080349375,2.430157221853733,0,0.0,0.0,0.0,0.0
-0.9698280543088913,0.5760491341352463,1.3602520317458544,3.899738368118884,1.545984965289714,0.8818546586641309,2.793151058256626,0,0.0,0.0,0.0,0.0
-0.51799625903368,0.846484437584877,1.799987332279947,2.501570166805408,3.1064202772732763,0.16228996580839494,2.7449828535318375,0,0.0,0.0,0.0,0.0
0.7804571092128754,0.14493781328201294,0.010640705420723828,2.237978197312424,2.264873652603354,0.19869799947294964,0.5434362292289734,0,0.0,0.0,0.0,0.0
0.09612089395523071,-0.5598915219306946,1.705304486450707,0.5831488452175118,0.610044308684156,0.043868659279675086,2.338606894016266,0,0.0,0.0,0.0,0.0
0.3714071214199066,0.3614559918642044,0.9628172664009296,3.128561621895324,3.1554570853619683,0.4391548901658553,2.6138931214809418,0,0.0,0.0,0.0,0.0
-0.34802892804145813,0.3614559918642044,0.9628172664009296,3.128561621895324,3.1554570853619683,0.4391548901658553,2.6138931214809418,0,0.0,0.0,0.0,0.0
-0.34802892804145813,0.22855053842067719,0.9628172664009296,3.128561621895324,3.1554570853619683,0.4391548901658553,2.6138931214809418,0,0.0,0.0,0.0,0.0
-0.34802892804145813,0.22855053842067719,0.5110925354285503,3.128561621895324,3.1554570853619683,0.4391548901658553,2.6138931214809418,0,0.0,0.0,0.0,0.0
-0.34802892804145813,0.22855053842067719,0.5110925354285503,1.7593771595066896,3.1554570853619683,0.4391548901658553,2.6138931214809418,0,0.0,0.0,0.0,0.0
-0.34802892804145813,0.22855053842067719,0.5110925354285503,1.7593771595066896,0.8690296315001851,0.4391548901658553,2.6138931214809418,0,0.0,0.0,0.0,0.0
-0.34802892804145813,0.22855053842067719,0.5110925354285503,1.7593771595066896,0.8690296315001851,0.25215892617871805,2.6138931214809418,0,0.0,0.0,0.0,0.0
-0.34802892804145813,0.22855053842067719,0.5110925354285503,1.7593771595066896,0.8690296315001851,0.25215892617871805,1.9596837181597948,0,0.0,0.0,0.0,0.0
-0.7630094097210312,-0.24092891135897965,0.19903077569156807,1.42655702636863,2.7120074790451003,0.8086733094742597,1.7312297964275443,0,0.0,0.0,0.0,0.0
-0.7630093997210311,-0.24092891135897965,0.19903077569156807,1.42655702636863,2.7120074790451003,0.8086733094742597,1.7312297964275443,0,0.0,0.0,0.0,0.0
-0.7630094097210312,-0.24092890135897965,0.19903077569156807,1.42655702636863,2.7120074790451003,0.8086733094742597,1.7312297964275443,0,0.0,0.0,0.0,0.0
-0.7630094097210312,-0.24092891135897965,0.19903078569156807,1.42655702636863,2.7120074790451003,0.8086733094742597,1.7312297964275443,0,0.0,0.0,0.0,0.0
