Vᵢᵢ,Vᵢⱼ,Vᵢᵢ_std,Vᵢⱼ_std,τ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.4499912831079378,0.46449425255353805,3.141041752122045,0.6543135558794169,1.5,0,0.0,0.0,0.0,0.0
0.8544637060207854,-0.4338624495637804,3.5346467542739726,1.2130272657485766,2.529869971320654,0,0.0,0.0,0.0,0.0
0.719666600227356,-0.5686595588922501,1.758268040859017,3.4266485600107046,2.833491265773773,0,0.0,0.0,0.0,0.0
0.24239785969257355,0.7163071297109127,0.543234730896961,2.2116152502721658,1.118457954376936,0,0.0,0.0,0.0,0.0
-0.17982551455497742,0.29408375918865204,3.4910113520748958,1.1693918658621654,2.0553511530160904,0,0.0,0.0,0.0,0.0
0.09270631149411201,0.5666155852377415,3.7751856746844314,3.6019236937503454,2.32788297906518,0,0.0,0.0,0.0,0.0
-0.9671236425638199,-0.49321436882019043,3.9381614008388848,1.2820937296167598,1.768053025007248,0,0.0,0.0,0.0,0.0
-0.9620630592107773,-0.49321436882019043,3.9381614008388848,1.2820937296167598,1.768053025007248,0,0.0,0.0,0.0,0.0
-0.9620630592107773,0.05281328409910202,3.9381614008388848,1.2820937296167598,1.768053025007248,0,0.0,0.0,0.0,0.0
-0.9620630592107773,0.05281328409910202,0.43827472431291725,1.2820937296167598,1.768053025007248,0,0.0,0.0,0.0,0.0
-0.9620630592107773,0.05281328409910202,0.43827472431291725,2.983310328679991,1.768053025007248,0,0.0,0.0,0.0,0.0
-0.9620630592107773,0.05281328409910202,0.43827472431291725,2.983310328679991,1.1180515438318253,0,0.0,0.0,0.0,0.0
0.8544637060207854,-0.4338624495637804,3.5346467542739726,1.2130272657485766,2.529869971320654,0,0.0,0.0,0.0,0.0
0.8544637160207854,-0.4338624495637804,3.5346467542739726,1.2130272657485766,2.529869971320654,0,0.0,0.0,0.0,0.0
0.8544637060207854,-0.4338624395637804,3.5346467542739726,1.2130272657485766,2.529869971320654,0,0.0,0.0,0.0,0.0
0.8544637060207854,-0.4338624495637804,3.5346467642739725,1.2130272657485766,2.529869971320654,0,0.0,0.0,0.0,0.0
0.8544637060207854,-0.4338624495637804,3.5346467542739726,1.2130272757485765,2.529869971320654,0,0.0,0.0,0.0,0.0
0.8544637060207854,-0.4338624495637804,3.5346467542739726,1.2130272657485766,2.5298699813206538,0,0.0,0.0,0.0,0.0
0.2649523615837097,-0.7201713025569916,2.6252901459465594,1.1310628467499806,1.4371140599250793,0,0.0,0.0,0.0,0.0
-0.38353511691093445,0.6313412189483643,1.68680266797616,2.705965661500228,2.6611735969781876,0,0.0,0.0,0.0,0.0
-0.4815690666437149,-0.5109797567129135,0.5187687108575967,3.449288722973714,2.563139647245407,0,0.0,0.0,0.0,0.0
0.9072145372629166,0.6464770665043034,0.35755230722653786,0.5567455462313762,1.9791407091543078,0,0.0,0.0,0.0,0.0
-0.6750836968421936,-0.4679328054189682,2.9152540699089737,3.11444730912101,2.8968424797058105,0,0.0,0.0,0.0,0.0
0.278673380613327,-0.4679328054189682,2.9152540699089737,3.11444730912101,2.8968424797058105,0,0.0,0.0,0.0,0.0
0.278673380613327,0.5175782293081284,2.9152540699089737,3.11444730912101,2.8968424797058105,0,0.0,0.0,0.0,0.0
0.4499912831079378,0.46449425255353805,3.141041752122045,0.6543135558794169,1.5,0,0.0,0.0,0.0,0.0
0.449991298009099,0.46449425255353805,3.141041752122045,0.6543135558794169,1.5,0,0.0,0.0,0.0,0.0
0.4499912831079378,0.46449426745469924,3.141041752122045,0.6543135558794169,1.5,0,0.0,0.0,0.0,0.0
0.4499912831079378,0.46449425255353805,3.1410417989272146,0.6543135558794169,1.5,0,0.0,0.0,0.0,0.0
0.4499912831079378,0.46449425255353805,3.141041752122045,0.6543135707805781,1.5,0,0.0,0.0,0.0,0.0
0.4499912831079378,0.46449425255353805,3.141041752122045,0.6543135558794169,1.5000000223517418,0,0.0,0.0,0.0,0.0
