Vᵢⱼ,Vᵢⱼ_std,τ,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.6543931946118375,0.16644237795307937,1.5,0,0.0,0.0,0.0,0.0
0.06655905967808473,0.8876142958285888,2.585879627519783,0,0.0,0.0,0.0,0.0
0.1712043732404709,3.9242412365021906,1.0525065660476685,0,0.0,0.0,0.0,0.0
0.96132742613554,0.045617246494000556,0.5238825753331184,0,0.0,0.0,0.0,0.0
0.808512398507446,2.041131260532598,2.8710675477050245,0,0.0,0.0,0.0,0.0
0.7150891907513142,2.041131260532598,2.8710675477050245,0,0.0,0.0,0.0,0.0
0.7150891907513142,0.7257279765518307,2.8710675477050245,0,0.0,0.0,0.0,0.0
0.7150891907513142,0.7257279765518307,2.626082807779312,0,0.0,0.0,0.0,0.0
0.06655905967808473,0.8876142958285888,2.585879627519783,0,0.0,0.0,0.0,0.0
0.06655906967808473,0.8876142958285888,2.585879627519783,0,0.0,0.0,0.0,0.0
0.06655905967808473,0.8876143058285888,2.585879627519783,0,0.0,0.0,0.0,0.0
0.06655905967808473,0.8876142958285888,2.585879637519783,0,0.0,0.0,0.0,0.0
0.6428526788949966,3.0234914583396595,1.883681759238243,0,0.0,0.0,0.0,0.0
-0.4344431608915329,3.575608014175561,1.8063859194517136,0,0.0,0.0,0.0,0.0
0.7974331304430962,3.7774843118172363,1.9251674450933933,0,0.0,0.0,0.0,0.0
-0.46043720841407776,3.7774843118172363,1.9251674450933933,0,0.0,0.0,0.0,0.0
-0.46043720841407776,2.4006986649467326,1.9251674450933933,0,0.0,0.0,0.0,0.0
-0.46043720841407776,2.4006986649467326,1.5096840858459473,0,0.0,0.0,0.0,0.0
0.14539697021245956,0.5387545981925916,1.2077400237321854,0,0.0,0.0,0.0,0.0
-0.7852702811360359,0.4145627651139583,0.7770727723836899,0,0.0,0.0,0.0,0.0
0.9854748845100403,2.835307909852819,1.4608516097068787,0,0.0,0.0,0.0,0.0
-0.35499684512615204,2.835307909852819,1.4608516097068787,0,0.0,0.0,0.0,0.0
-0.35499684512615204,3.77967928084594,1.4608516097068787,0,0.0,0.0,0.0,0.0
-0.35499684512615204,3.77967928084594,0.9447760060429573,0,0.0,0.0,0.0,0.0
0.37873755767941475,3.7700130571364667,2.178510408848524,0,0.0,0.0,0.0,0.0
0.20793163776397705,1.9840299334244202,1.5464534237980843,0,0.0,0.0,0.0,0.0
-0.36294427514076233,1.9636786526957801,0.515676885843277,0,0.0,0.0,0.0,0.0
0.31097666174173355,1.9636786526957801,0.515676885843277,0,0.0,0.0,0.0,0.0
0.31097666174173355,3.1753179861321197,0.515676885843277,0,0.0,0.0,0.0,0.0
0.31097666174173355,3.1753179861321197,0.6169940121471882,0,0.0,0.0,0.0,0.0
-0.6901237666606903,1.9860049501616148,1.8680793792009354,0,0.0,0.0,0.0,0.0
-0.40265028923749924,2.8057934574304557,1.6555528566241264,0,0.0,0.0,0.0,0.0
-0.3028452806174755,2.998077462219671,1.5308323800563812,0,0.0,0.0,0.0,0.0
-0.3423774689435959,2.998077462219671,1.5308323800563812,0,0.0,0.0,0.0,0.0
-0.3423774689435959,2.857495656833123,1.5308323800563812,0,0.0,0.0,0.0,0.0
-0.3423774689435959,2.857495656833123,1.7078887075185776,0,0.0,0.0,0.0,0.0
-0.8594862818717957,3.8135584733262906,1.3871318399906158,0,0.0,0.0,0.0,0.0
0.6543931946118375,0.16644237795307937,1.5,0,0.0,0.0,0.0,0.0
0.6543932095129987,0.16644237795307937,1.5,0,0.0,0.0,0.0,0.0
0.6543931946118375,0.16644239285424056,1.5,0,0.0,0.0,0.0,0.0
0.6543931946118375,0.16644237795307937,1.5000000223517418,0,0.0,0.0,0.0,0.0
